STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,AGE,Age,SEX,Sex,PERS_TYPE,Type of personnel,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,PRICE_BASE,Price base,BASE_PER,Base period,CURRENCY,Currency,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US54,West Virginia,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,51277.71937,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,SWE,Sweden,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,50798.7,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US23,Maine,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,96653.554,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US27,Minnesota,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,115816.0039,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US38,North Dakota,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,92738.54116,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,GRC,Greece,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,27370.557,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,SVK,Slovak Republic,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,22020.968,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,TUR,Türkiye,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,UKM,Scotland,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,53135.528,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US24,Maryland,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US42,Pennsylvania,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US46,South Dakota,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,89393.68623,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,ESP,Spain,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,EU25_REP,European Union (25 countries) average country,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,IND,India,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,ISL,Iceland,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,64083.178,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,ITA,Italy,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,NLD,Netherlands,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,111812.33,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US16,Idaho,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,90187.83474,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US20,Kansas,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US05,Arkansas,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US33,New Hampshire,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,101869.6415,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,USA,United States,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,113561.92,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US32,Nevada,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,61498.05491,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,AUS,Australia,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,63188.218,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,AUT,Austria,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,79845.649,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,DEU,Germany,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,ITA,Italy,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,104752.93,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,JPN,Japan,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,OECD_REP,OECD average country,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US15,Hawaii,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,63496.62062,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US31,Nebraska,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US35,New Mexico,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US40,Oklahoma,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,82414.61051,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,USA,United States,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,106094.15,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,ZAF,South Africa,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,IDN,Indonesia,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,IND,India,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,JPN,Japan,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,NLD,Netherlands,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,111812.33,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,NOR,Norway,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,74409.132,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,NZL,New Zealand,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,UKL,Wales,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,56366.54915,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,UKM,Scotland,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,53135.528,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US18,Indiana,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,54065.96794,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US24,Maryland,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US26,Michigan,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,102643.4272,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US31,Nebraska,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,L,Missing value; data exist but were not collected,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,AUS,Australia,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,63215.186,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,CHL,Chile,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,30520.776,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,EU25_REP,European Union (25 countries) average country,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_02,Pre-primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,,,O,Missing value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,SVN,Slovenia,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,TE,,48197.86,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2021,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,UKN,Northern Ireland,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_24,Lower secondary general education,Y25T64,From 25 to 64 years,_T,Total,SH,,124067.5036,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US19,Iowa,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_1,Primary education,Y25T64,From 25 to 64 years,_T,Total,SH,,111130.4205,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_SAL_ACT@DF_EAG_SAL_ACT_ALL(1.1),Actual salary of teachers and school heads - full dataset,I,US38,North Dakota,SAL_ACT,Actual salaries,USD_PPP,"US dollars, PPP converted",INST_EDU_PUB,Public educational institutions,ISCED11_34,Upper secondary general education,Y25T64,From 25 to 64 years,_T,Total,TE,,62452.11481,,A,Normal value,0,Units,MEAN,Arithmetic mean,V,Current prices,,,_Z,Not applicable,2022,,0,Zero
